埼玉県蓮田市馬込,35.973991,139.659239
埼玉県熊谷市万平町,36.135516,139.39007
埼玉県川口市大字安行慈林,35.840646,139.748598
埼玉県春日部市粕壁東,35.979596,139.76393
埼玉県上尾市大字領家字丸山,35.969965,139.542002
埼玉県川口市大字芝,35.842213,139.689861
埼玉県入間市高倉,35.835359,139.379278
埼玉県さいたま市南区白幡,35.842815,139.651586
埼玉県さいたま市西区大字佐知川,35.902969,139.585301
埼玉県鴻巣市鎌塚,36.110614,139.450414
埼玉県川口市大字新堀,35.829217,139.778627
埼玉県比企郡川島町大字上伊草字,35.973837,139.464397
埼玉県さいたま市岩槻区大字金重,35.96683,139.685394
埼玉県越谷市東大沢,35.910785,139.792049
埼玉県草加市柳島町,35.821664,139.786936
埼玉県草加市氷川町,35.826792,139.799721
埼玉県川口市大字神戸,35.852019,139.725607
埼玉県桶川市大字下日出谷字,35.998174,139.54964
埼玉県東松山市西本宿,36.006023,139.389435
埼玉県さいたま市桜区さいたま市桜区大字神田,35.872767,139.602503
埼玉県北葛飾郡杉戸町内田,36.034821,139.730715
埼玉県比企郡鳩山町鳩ケ丘,35.983443,139.356431
埼玉県越谷市大成町,35.889372,139.821461
埼玉県上尾市上,36.000396,139.577658
埼玉県越谷市北越谷,35.900044,139.77671
埼玉県深谷市東方町,36.187589,139.315837
埼玉県熊谷市大原,36.157322,139.378008
埼玉県さいたま市西区清河寺,35.93165,139.582753
埼玉県狭山市大字南入曽,35.834435,139.427539
埼玉県南埼玉郡宮代町学園台,36.027614,139.712838
埼玉県春日部市大沼,35.965934,139.749875
埼玉県川越市稲荷町,35.88171,139.503186
埼玉県坂戸市関間,35.950887,139.399593
埼玉県川越市大字小堤,35.940683,139.438975
埼玉県さいたま市見沼区大字中川,35.902078,139.656688
埼玉県富士見市渡戸,35.859695,139.536273
埼玉県北本市大字北本宿,36.0185,139.539615
埼玉県熊谷市中西,36.149277,139.394514
埼玉県久喜市緑,36.129865,139.695286
埼玉県川口市芝東町,35.843718,139.70071
埼玉県北本市西高尾,36.03245,139.521636
埼玉県桶川市北,36.007072,139.561737
埼玉県白岡市白岡,36.017407,139.659239
埼玉県さいたま市岩槻区美園東,35.900896,139.73327
埼玉県上尾市大字今泉字西,35.964078,139.572563
埼玉県川越市大字下広谷字庚塚,NaN
埼玉県越谷市大沢,35.900834,139.784379
埼玉県狭山市大字東三ツ木,35.870543,139.437704
埼玉県坂戸市鶴舞,35.948936,139.371027
埼玉県越谷市大間野町,35.862129,139.779266
埼玉県上尾市平塚,35.987653,139.608238
埼玉県東松山市大字松山字岩花,36.045793,139.391974
埼玉県所沢市和ヶ原,35.807897,139.407214
埼玉県所沢市下富,35.832269,139.464397
埼玉県所沢市西所沢市,35.791146,139.457405
埼玉県狭山市水野,35.829021,139.433892
埼玉県入間市大字寺竹字北内野,NaN
埼玉県幸手市大字幸手,36.082199,139.724969
埼玉県さいたま市浦和区上木崎,35.886524,139.646485
埼玉県富士見市大字水子,35.841507,139.566194
埼玉県飯能市大字原町,35.860279,139.319325
埼玉県川越市今福,35.877523,139.474569
埼玉県さいたま市岩槻区尾ケ崎新田,35.911313,139.730715
埼玉県桶川市神明,35.993406,139.570971
埼玉県春日部市本田町,35.967891,139.776071
埼玉県ふじみ野市大井,35.848734,139.519091
埼玉県八潮市八潮,35.813627,139.835533
埼玉県狭山市上奥富,35.873695,139.417375
埼玉県さいたま市緑区東浦和,35.869617,139.703902
埼玉県上尾市井戸木,35.989638,139.562374
埼玉県越谷市南町,35.860934,139.804835
埼玉県朝霞市根岸台,35.803065,139.606963
埼玉県本庄市朝日町,36.230748,139.194226
埼玉県川口市北原台,35.867579,139.735824
埼玉県入間市野田,35.84619,139.352624
埼玉県坂戸市浅羽野,35.954734,139.382452
埼玉県草加市手代町,35.823774,139.815066
埼玉県草加市苗塚町,35.832415,139.78374
埼玉県戸田市大字新曽,35.816535,139.663066
埼玉県坂戸市清水町,35.964153,139.402768
埼玉県川越市大字笠幡,35.909201,139.400863
埼玉県朝霞市本町,35.799579,139.595494
埼玉県越谷市大字大竹,35.921122,139.766486
埼玉県坂戸市中富町,35.960224,139.38753
埼玉県川口市石神,35.858418,139.735824
埼玉県草加市長栄,35.857308,139.784379
埼玉県八潮市,35.822679,139.839239
埼玉県所沢市大字荒幡,35.77579,139.449143
埼玉県北葛飾郡杉戸町大字下高野,36.04258,139.710285
埼玉県さいたま市北区植竹町,35.927568,139.623533
埼玉県川口市青木,35.813075,139.725607
埼玉県鴻巣市北根,36.113286,139.524181
埼玉県熊谷市佐谷田,36.130882,139.413565
埼玉県北本市下石戸,36.014585,139.539455
埼玉県川口市大字安行領根岸,35.844356,139.717945
埼玉県上尾市泉台,0,0
埼玉県川口市東川口,35.878559,139.746043
埼玉県川越市大字砂字桑原,35.894292,139.49619
埼玉県狭山市大字堀兼字芳野,NaN
埼玉県東松山市殿山町,36.058221,139.41547
埼玉県川越市仙波町,35.909248,139.493646
埼玉県東松山市松山町,36.045793,139.391974
埼玉県幸手市大字幸手字関場,NaN
埼玉県川口市大字差間,35.866787,139.728161
埼玉県川口市安行吉蔵,35.850201,139.770959
埼玉県日高市高麗川,35.895365,139.336131
埼玉県さいたま市見沼区新堤,35.928525,139.672634
埼玉県幸手市上高野,36.06126,139.714115
埼玉県さいたま市西区大字内野本郷,35.935773,139.592946
埼玉県春日部市西金野井,35.988078,139.816345
埼玉県北本市本町,36.024143,139.529272
埼玉県杉戸町内田,36.034821,139.730715
埼玉県川口市榛松,35.82436,139.772237
埼玉県さいたま市岩槻区尾ヶ崎新田,35.911313,139.730715
埼玉県さいたま市岩槻区府内,35.944044,139.715392
埼玉県本庄市児玉町児玉南,36.183052,139.133517
埼玉県さいたま市桜区道場,35.847376,139.6076
埼玉県所沢市久米,35.779916,139.459312
埼玉県上尾市大字上尾下,35.971238,139.611424
埼玉県入間市小谷田,35.824375,139.369123
埼玉県狭山市大字青柳,35.876333,139.449143
埼玉県飯能市大字岩沢字松原,35.837099,139.34207
埼玉県越谷市新越谷,35.874611,139.781823
埼玉県川越市大字今福,35.877523,139.474569
埼玉県入間市下藤沢,35.818694,139.408484
埼玉県新座市馬場,35.782419,139.570015
埼玉県三郷市番匠免,35.836367,139.863686
埼玉県北足立郡伊奈町小室,35.989675,139.627358
埼玉県草加市谷塚,35.816596,139.797164
埼玉県さいたま市西区大字指扇字鎮守,35.918789,139.576384
埼玉県川口市北園町,35.855249,139.705178
埼玉県吉川市大字平沼字川端,35.884537,139.845129
埼玉県鶴ヶ島市脚折,35.93866,139.391974
埼玉県飯能市大字川寺,35.844563,139.323446
埼玉県加須市南町,36.118902,139.601228
埼玉県深谷市上柴町東,36.178888,139.305693
埼玉県さいたま市緑区宮本,35.88871,139.693052
