test_0102	25313602.600436814
test_0103	25013604.285506587
test_0104	28859896.292060457
test_0105	28293025.429222148
test_0106	28859896.292060457
test_0107	25313602.600436814
test_0108	28826670.48929724
test_0109	25313602.600436814
test_0110	25301708.652674813
test_0111	28711078.994983654
test_0112	30658693.190013252
test_0113	30293699.59922772
test_0114	27129684.223159038
test_0115	33906118.3331456
test_0116	25425681.582109638
test_0117	24740986.436750006
test_0118	24732484.494318567
test_0119	24543826.286874432
test_0120	30315423.192599647
test_0121	31162301.638961535
test_0122	28019260.6381122
test_0123	30858200.99481512
test_0124	26176690.720454566
test_0125	26646659.95437018
test_0126	26118392.34114766
test_0127	22771041.93428942
test_0128	26524171.67993899
test_0129	24644163.416080438
test_0130	26375489.01226477
test_0131	24258151.811052196
test_0132	24512472.889326237
test_0133	26509030.659737386
test_0134	24239901.307619896
test_0135	26959057.60542949
test_0136	26046322.59759129
test_0137	24167956.09143582
test_0138	25468561.407295704
test_0139	26520322.06308893
test_0140	26701549.543037634
test_0141	24738770.448830314
test_0142	29145938.101938028
test_0143	31638950.920862585
test_0144	32658680.511350036
test_0145	26523274.786622502
test_0146	27949102.659082986
test_0147	41073784.392028
test_0148	41073784.392028
test_0149	27534150.897756375
test_0150	32173340.70943927
test_0151	23313647.179565568
test_0152	23076924.44327705
test_0153	25424579.14794902
test_0154	25037492.72157229
test_0155	35005979.210858256
test_0156	26127192.142678507
test_0157	29411484.82713207
test_0158	27995152.250347354
test_0159	28428258.103404813
test_0160	26461556.65861309
test_0161	24814127.716434646
test_0162	24827566.124861993
test_0163	30921755.946101237
test_0164	33121496.12276979
test_0165	27258976.61357802
test_0166	27349252.99019996
test_0167	20686775.50584068
test_0168	30674060.537149906
test_0169	27156082.955442704
test_0170	27463648.143200003
test_0171	27678510.28180886
test_0172	26542350.045719318
test_0173	26159533.869172648
test_0174	25752772.535770398
test_0175	28995901.578560572
test_0176	26249228.564395394
test_0177	27570190.283288974
test_0178	18819249.215051968
test_0179	21815898.849120595
test_0180	28408715.75839325
test_0181	29310243.4648483
test_0182	20773842.739991657
test_0183	26069253.203659568
test_0184	23639669.67201246
test_0185	23647610.7283914
test_0186	43576657.2488383
test_0187	42001671.89932041
test_0188	29864557.621434975
test_0189	31481214.461924024
test_0190	31174596.174956102
test_0191	30980412.712770253
test_0192	31860106.32553202
test_0193	18231006.535922073
test_0194	27021698.25636643
test_0195	27804840.76449111
test_0196	28178732.803864203
test_0197	20221175.536911536
test_0198	30010434.634714954
test_0199	29165352.332325153
test_0200	34327054.20679596
test_0201	51860373.363652125
test_0202	39890735.41609816
test_0203	22686534.947178032
test_0204	31491598.313560568
test_0205	21731452.797277443
test_0206	21731452.797277443
test_0207	17799876.246230833
test_0208	28573265.391349502
test_0209	26181165.923573807
test_0210	31156301.91927573
test_0211	29223479.529199235
test_0212	19057490.780874796
test_0213	18086227.87691614
test_0214	19458957.995025113
test_0215	19373009.241533887
test_0216	19675744.22954037
test_0217	19855334.167979367
test_0218	19225503.17331679
test_0219	19531090.302193314
test_0220	19536041.709883988
test_0221	19320957.612814557
test_0222	22843724.291460197
test_0223	24975248.6880897
test_0224	24792825.742979202
test_0225	24310215.401789196
test_0226	24739447.56353574
test_0227	24317438.196962677
test_0228	37705977.827457786
test_0229	36219593.56071846
test_0230	19535690.57693001
test_0231	30495727.964390356
test_0232	28209536.157260966
test_0233	30574116.20150126
test_0234	33757939.18275169
test_0235	33704213.31008671
test_0236	28209536.157260966
test_0237	30215639.55425157
test_0238	28620273.362871498
test_0239	27237274.04766773
test_0240	26516245.216951985
test_0241	25842883.675379653
test_0242	30281453.81724451
test_0243	33279114.984485567
test_0244	32376265.4915422
test_0245	30231927.989969652
test_0246	33180107.856695842
test_0247	32680784.963580906
test_0248	32264780.780142408
test_0249	30239960.093809985
test_0250	30240625.98746013
test_0251	29253703.43516729
test_0252	30236869.13479076
test_0253	30231927.989969652
test_0254	28393221.37117461
test_0255	32996642.70878284
test_0256	33363743.03023557
test_0257	33953444.58529712
test_0258	34961775.02277829
test_0259	28199365.556016248
test_0260	40978369.16180964
test_0261	41014838.04198653
test_0262	40468862.83925953
test_0263	26105461.168951083
test_0264	23265010.736044932
test_0265	28446560.74560591
test_0266	18967700.163264263
test_0267	23896149.18064326
test_0268	26221519.18535172
test_0269	26040950.431044642
test_0270	26702647.547570806
test_0271	26159242.082905963
test_0272	26184436.63369397
test_0273	23851924.189996913
test_0274	26245782.55976174
test_0275	26091908.010989074
test_0276	26195565.51530189
test_0277	21827194.55721218
test_0278	34771655.910516575
test_0279	28852273.28974535
test_0280	29981407.125655424
test_0281	21644787.766200174
test_0282	21660858.07456259
test_0283	30714380.739848565
test_0284	29836376.62767311
test_0285	28980040.469578594
test_0286	27395802.412375133
test_0287	28341684.236899793
test_0288	28895320.19226203
test_0289	35176971.66202771
test_0290	28141118.57435841
test_0291	32928475.14888742
test_0292	29528427.16963501
test_0293	32204992.378247775
test_0294	22975555.62294688
test_0295	38765390.15485362
test_0296	35395256.65046021
test_0297	31929816.322972346
test_0298	41920121.79251131
test_0299	41677676.84459533
test_0300	41507037.18505755
test_0301	40969238.142301716
test_0302	34204974.41004643
test_0303	19814634.671113346
test_0304	27639269.339626633
test_0305	32427591.717674322
test_0306	30213437.373864185
test_0307	30488272.113841496
test_0308	22937423.915139433
test_0309	18421205.39017309
test_0310	31630549.92932708
test_0311	24309283.864843108
test_0312	19111522.07367636
test_0313	19687133.128126584
test_0314	20725448.68766177
test_0315	27343006.62646653
test_0316	25819900.154626198
test_0317	27812893.3541827
test_0318	27003010.791034985
test_0319	33179610.44455223
test_0320	29534140.049668092
test_0321	29753733.392029505
test_0322	34756003.113551475
test_0323	21890068.899809707
test_0324	17091783.77291138
test_0325	19754038.844522454
test_0326	23661330.83514389
test_0327	24360218.151463766
test_0328	29249280.21752881
test_0329	22929995.535460558
test_0330	23174115.492332995
test_0331	28028808.857141506
test_0332	24056185.171191957
test_0333	51979681.20925139
test_0334	26775607.044668138
test_0335	27818066.40967443
test_0336	21915441.41819189
test_0337	33019232.71332418
test_0338	26856266.473859318
test_0339	34441117.48196687
test_0340	19563581.9701521
test_0341	19187896.421229515
test_0342	19228456.495936178
test_0343	19392468.869972013
test_0344	18903117.826681167
test_0345	18852859.62611357
test_0346	18903117.826681167
test_0347	18758329.993302274
test_0348	18758329.993302274
test_0349	19938070.028458163
test_0350	21211890.1082234
test_0351	21974437.08028121
test_0352	23498242.126317617
test_0353	25355786.942586284
test_0354	38602377.898321606
test_0355	38484714.61698273
test_0356	20757443.65111478
test_0357	26727522.569025427
test_0358	27739460.08818217
test_0359	22897862.650706716
test_0360	22488469.246807244
test_0361	30799363.889294535
test_0362	30867231.770895112
test_0363	24264946.7314003
test_0364	24380658.61001769
test_0365	21481691.87493886
test_0366	30287189.52151339
test_0367	31456430.842487913
test_0368	29414322.36557781
test_0369	28676042.910837114
test_0370	29179630.76426477
test_0371	29891687.475732613
test_0372	31413619.634503305
test_0373	32407033.033854596
test_0374	31428213.39574846
test_0375	27065798.893227387
test_0376	29821160.43033989
test_0377	24446167.282423053
test_0378	31469654.1211325
test_0379	26684921.59037433
test_0380	21916862.393139303
test_0381	22229913.022069585
test_0382	22853394.900839128
test_0383	21914248.580302555
test_0384	22890494.133197468
test_0385	22061940.580821786
test_0386	21703462.46767096
test_0387	21983994.5412953
test_0388	22468373.67675939
test_0389	23415924.552796207
test_0390	22287705.08281962
test_0391	24905569.82955085
test_0392	30333187.074333448
test_0393	30670014.18401599
test_0394	30553048.915175565
test_0395	30439505.916766692
test_0396	30330094.756611206
test_0397	28006262.00222838
test_0398	26468508.627720434
test_0399	28470989.984057445
test_0400	24996649.93155741
test_0401	22385442.418018065
test_0402	22385442.418018065
test_0403	35860042.400841035
test_0404	22454937.266390353
test_0405	22435118.26700373
test_0406	28576898.994775046
test_0407	28725845.1177224
test_0408	31262059.569393445
test_0409	30090111.6394385
test_0410	28920101.860295802
test_0411	30480683.706191104
test_0412	29979070.520406872
test_0413	30080222.881865345
test_0414	29707586.691460025
test_0415	30057323.313181587
test_0416	28985665.159514196
test_0417	23508898.540464398
test_0418	28069400.103409845
test_0419	30552682.063860964
test_0420	25557009.6427689
test_0421	32597156.95553084
test_0422	32255684.254749108
test_0423	24403132.611226648
test_0424	23478835.165678952
test_0425	23453599.39448694
test_0426	28760911.540780872
test_0427	29049655.278731454
test_0428	31227482.059790827
test_0429	16642323.835409183
test_0430	17633293.952268362
test_0431	16375714.502832135
test_0432	23144770.10150511
test_0433	23083163.473586433
test_0434	22736937.233025894
test_0435	28374564.652884793
test_0436	23044389.051429704
test_0437	23626961.979409117
test_0438	22976825.28881368
test_0439	23996176.33921612
test_0440	38629088.95985888
test_0441	40779263.12856145
test_0442	38789869.82062626
test_0443	41256551.78244187
test_0444	38629088.95985888
test_0445	32834089.977898918
test_0446	32869396.610134043
test_0447	32779496.96273949
test_0448	35558370.38971387
test_0449	25722386.52553445
test_0450	28302341.43761698
test_0451	27209317.245968617
test_0452	28605566.857673895
test_0453	28109927.959093213
test_0454	29143912.669267185
test_0455	27980860.580422282
test_0456	29276256.929048408
test_0457	30478228.736277312
test_0458	30185387.41254594
test_0459	28730965.94967867
test_0460	30468288.525645394
test_0461	30426358.729888
test_0462	27347082.543383855
test_0463	26546062.14031106
test_0464	24534184.892375488
test_0465	25165072.000559293
test_0466	21303478.529194288
test_0467	21310544.63484605
test_0468	37213285.60277537
test_0469	27798695.446321767
test_0470	31586830.487918623
test_0471	35891105.083917454
test_0472	32048115.641082533
test_0473	34309412.60638981
test_0474	34467272.47417255
test_0475	33995246.496947534
test_0476	17910710.520344682
test_0477	17911273.606100917
test_0478	17470151.287692472
test_0479	17911273.606100917
test_0480	27172536.264708567
test_0481	33281609.672171067
test_0482	26248338.67819377
test_0483	25517522.904425796
test_0484	25750184.733293347
test_0485	25750608.61746216
test_0486	31555102.300543
test_0487	31182271.44695284
test_0488	31523129.881352853
test_0489	31174325.107680164
test_0490	35645300.95130473
test_0491	22982618.474170946
test_0492	20523940.744552657
test_0493	25547826.028225653
test_0494	20208463.733207747
test_0495	17238649.61817122
test_0496	32798258.5476392
test_0497	33720465.469748944
test_0498	31399316.519342788
test_0499	28447496.139220197
test_0500	33391980.74059235
test_0501	31193155.963111818
test_0502	31353342.733001955
test_0503	28998341.61911728
test_0504	27776109.992129248
test_0505	30617213.244381588
test_0506	27788806.859274633
test_0507	28352350.33443939
test_0508	26374606.960449852
test_0509	29926322.866123
test_0510	35564543.38758893
test_0511	27388946.40115832
test_0512	28211142.41233735
test_0513	28517160.35768778
test_0514	29102413.635964442
test_0515	27037155.337910287
test_0516	27557984.852363497
test_0517	26884046.79008658
test_0518	29663414.634267718
test_0519	30264753.21939221
test_0520	20907154.9273462
test_0521	21994694.753358345
test_0522	22044704.112845443
test_0523	27341399.931646533
test_0524	28096665.866708525
test_0525	22180817.46108355
test_0526	21250986.82517863
test_0527	24343595.697555445
test_0528	24245369.597170554
test_0529	24213451.721964225
test_0530	28270868.10085523
test_0531	29351862.99469022
test_0532	34682101.77744367
test_0533	34622346.492722884
test_0534	27535184.711690865
test_0535	27199765.72361933
test_0536	28105946.546093054
test_0537	22109261.925097864
test_0538	21066011.351026975
test_0539	21140176.83489848
test_0540	37136974.745712675
test_0541	37367815.88234607
test_0542	37341498.073547475
test_0543	37353253.86598043
test_0544	36651122.46148135
test_0545	37778850.97316201
test_0546	37327690.495725505
test_0547	37327690.495725505
test_0548	28542036.850702625
test_0549	25280100.63501992
test_0550	36512224.63076655
test_0551	36512224.63076655
test_0552	31435053.08652525
test_0553	26945211.03365953
test_0554	26945211.03365953
test_0555	29847554.563634623
test_0556	30090286.10611103
test_0557	17637465.172839355
test_0558	16610736.976626184
test_0559	25728546.409030996
test_0560	26673940.182584863
test_0561	22213240.47312195
test_0562	30684908.897692554
test_0563	35380098.7752955
test_0564	35584798.22579174
test_0565	36901511.393794194
test_0566	36627773.87325604
test_0567	37790485.985281624
test_0568	37469128.47141255
test_0569	21070283.8768787
test_0570	20975037.076682072
test_0571	20995747.25821028
test_0572	20975037.076682072
test_0573	21944197.86305745
test_0574	21588219.82187308
test_0575	32568921.207445346
test_0576	23535419.552171614
test_0577	28118384.434830178
test_0578	28265470.995487817
test_0579	24146972.959175043
test_0580	32014060.965877622
test_0581	11733901.494641948
test_0582	17716902.68527586
test_0583	18393101.012055002
test_0584	18645954.813268952
test_0585	25803425.336965498
test_0586	20497174.12440741
test_0587	43199206.313659444
test_0588	22669456.54272893
test_0589	26592974.102641053
test_0590	22164851.855237283
test_0591	22096809.98749975
test_0592	32044068.42255054
test_0593	31364528.018749993
test_0594	29483481.861769944
test_0595	29092687.34669422
test_0596	26157116.082024653
test_0597	26542322.57348157
test_0598	29431922.442993283
test_0599	29244895.717375994
test_0600	25264407.607052688
test_0601	24344374.570346504
test_0602	24093140.014190752
test_0603	33168979.50297867
test_0604	26009364.213435322
test_0605	26582881.006623164
test_0606	25622927.027840458
test_0607	23872948.32249335
test_0608	22820235.097789817
test_0609	22502189.34531399
test_0610	24510261.43798417
test_0611	24472940.512279935
test_0612	34734767.70711093
test_0613	34292826.47094992
test_0614	34908164.935548425
test_0615	33996567.79442161
test_0616	33152273.44782402
test_0617	33901456.39432273
test_0618	21840031.759644322
test_0619	21496034.541744113
test_0620	24084411.4239114
test_0621	22005197.789875947
test_0622	18958041.403663892
test_0623	18114631.74284013
test_0624	18744789.198415987
test_0625	18426089.1942968
test_0626	18350032.336799588
test_0627	17812892.162958354
test_0628	19093128.13429333
test_0629	18990079.79156495
test_0630	24219710.00932304
test_0631	23350078.890316036
test_0632	24755644.129105207
test_0633	23781626.02762232
test_0634	25443689.342558123
test_0635	25992969.258610286
test_0636	25105738.56971723
test_0637	25105738.56971723
test_0638	40855867.94009756
test_0639	30530484.984665297
test_0640	30838569.717614025
test_0641	30713282.9369892
test_0642	25574756.066493135
test_0643	35957600.78201676
test_0644	19132398.730923016
test_0645	31317864.635497343
test_0646	18613711.400180936
test_0647	26383197.499670673
test_0648	26107732.735253546
test_0649	21810407.51210711
test_0650	22145056.262319386
test_0651	21821317.799905486
test_0652	26550748.797354884
test_0653	25142083.73067869
test_0654	35409018.329924956
test_0655	35414692.31577047
test_0656	30516626.23473997
test_0657	39381315.73430995
test_0658	41655516.715604044
test_0659	30439417.1208444
test_0660	22232563.813238967
test_0661	28943248.663915288
test_0662	29533098.731009156
test_0663	28838494.41850304
test_0664	35229382.326836765
test_0665	38131308.29772298
test_0666	37965965.62683532
test_0667	35229382.326836765
test_0668	28902459.097584367
test_0669	21577100.627850343
test_0670	21402450.785669386
test_0671	21638196.435719285
test_0672	22365324.618445974
test_0673	24595312.78988707
test_0674	33470317.822024185
test_0675	40203772.03731676
test_0676	27868965.7935357
test_0677	27832368.880357604
test_0678	23336005.11451388
test_0679	23336005.11451388
test_0680	21627814.191526286
test_0681	22532127.697780855
test_0682	22006328.961652063
test_0683	25259632.571952872
test_0684	25043654.015160747
test_0685	22519856.969314277
test_0686	23410965.78360621
test_0687	16904456.793082397
test_0688	17473468.414050132
test_0689	24036360.401477356
test_0690	21225663.209912073
test_0691	20605684.073957335
test_0692	22720898.621297788
test_0693	21714690.70457072
test_0694	23383369.26297525
test_0695	21707449.632964216
test_0696	22717608.39800011
test_0697	24368129.25120192
test_0698	24512566.05243866
test_0699	24603843.312257826
test_0700	21629770.111198403
test_0701	23822831.917435575
test_0702	28774943.028190088
test_0703	29220025.177942354
test_0704	30170011.915002525
test_0705	20211863.285484895
test_0706	22841450.1499923
test_0707	34261474.56401708
test_0708	28827053.522652417
test_0709	33080891.530169398
test_0710	32684947.06443292
test_0711	23738842.275362298
test_0712	25107738.220563646
test_0713	20685569.294230256
test_0714	21031428.402030934
test_0715	20716054.9824175
test_0716	28538090.396503627
test_0717	34212583.61542616
test_0718	32406216.50318993
test_0719	28703713.70498387
test_0720	32294562.39839205
test_0721	34017742.81815117
test_0722	33640462.16801752
test_0723	26542051.022645384
test_0724	28028234.232600577
test_0725	22205903.459561247
test_0726	20353139.5666407
test_0727	20353139.5666407
test_0728	20353139.5666407
test_0729	20353139.5666407
test_0730	29051758.440353863
test_0731	27755540.624765165
test_0732	38438915.9398814
test_0733	23684059.184919752
test_0734	29199783.87009903
test_0735	29254097.079776984
test_0736	25434467.53239397
test_0737	32751420.096869517
test_0738	21733042.638551284
test_0739	26234966.56031183
test_0740	21907862.80235236
test_0741	26876482.423626535
test_0742	25620869.220279
test_0743	24950526.82550886
test_0744	29686034.887379654
test_0745	32848056.374180138
test_0746	26839077.1098715
test_0747	25283321.82965079
test_0748	25359085.43408876
test_0749	25409912.90668823
test_0750	25486927.158631127
test_0751	27445261.220511682
test_0752	25329996.580834746
test_0753	30943201.63009938
test_0754	33606222.11796235
test_0755	24090670.607877336
test_0756	17691663.968222123
test_0757	26915207.3895685
test_0758	26361475.71366045
test_0759	27975865.408806592
test_0760	26765440.659111865
test_0761	27767353.71994357
test_0762	31994778.202758897
test_0763	25580589.115071885
test_0764	19358369.972485177
test_0765	32217338.31606089
test_0766	17338520.064757217
test_0767	16803602.374339096
test_0768	17229380.090241734
test_0769	17908183.183670647
test_0770	17068147.687358007
test_0771	24603832.718332876
test_0772	22382342.161581665
test_0773	21395603.485085286
test_0774	21773964.551346205
test_0775	23829349.31512453
test_0776	27278958.126935326
test_0777	27516399.19042874
test_0778	27164253.067670096
test_0779	32472045.753843635
test_0780	32323667.393342394
test_0781	24909920.827125356
test_0782	37793134.76874574
test_0783	40831637.88916762
test_0784	37656375.15715878
test_0785	24776708.166919004
test_0786	23816925.747654133
test_0787	36865552.3858103
test_0788	20199498.8443233
test_0789	22028958.59531443
test_0790	20506641.369320493
test_0791	24586515.211425357
test_0792	21153024.168490905
test_0793	21715890.271031346
test_0794	18061691.84255037
test_0795	22133210.843653996
test_0796	21045404.094300646
test_0797	18869541.434179213
test_0798	22608618.272137724
test_0799	23009307.72049109
test_0800	27831111.916256756
test_0801	28084905.852065504
test_0802	28127487.07275948
test_0803	28480340.58389436
test_0804	23362778.810233977
test_0805	24492900.53631238
test_0806	24492900.53631238
test_0807	34019941.37917434
test_0808	24589283.733453386
test_0809	23062764.81864461
test_0810	21370822.558195323
test_0811	23580822.53197771
test_0812	27478921.689206414
test_0813	26036094.790959336
test_0814	26614159.408387024
test_0815	26569598.494021237
test_0816	19915901.677965052
test_0817	27180197.431236457
test_0818	27064286.544522863
test_0819	26667567.77554838
test_0820	27701355.95526465
test_0821	27350801.101703294
test_0822	26509299.672994994
test_0823	27568424.13385395
test_0824	26509299.672994994
test_0825	27568424.13385395
test_0826	22945860.01767004
test_0827	21303732.576694805
test_0828	21065530.80692433
test_0829	21358929.39320408
test_0830	21386575.86571484
test_0831	21348797.555768527
test_0832	30507550.95096283
test_0833	29557695.069886018
test_0834	25926108.681973945
test_0835	20446120.47054365
test_0836	18816254.602330916
test_0837	25713649.86422772
test_0838	25342660.978418868
test_0839	25628160.40886811
test_0840	31330007.563319724
test_0841	23815778.07214927
test_0842	23516946.30160374
test_0843	22570371.065370638
test_0844	29141914.70167201
test_0845	21831730.64351891
test_0846	35098676.305079676
test_0847	35258670.629406676
test_0848	35204950.362957716
test_0849	35258670.629406676
test_0850	35204950.362957716
test_0851	32685452.17369207
test_0852	33568326.88808248
test_0853	18485357.576182324
test_0854	30099093.30686017
test_0855	28418782.0210964
test_0856	33535614.424697153
test_0857	29039822.389669012
test_0858	20977070.005519226
test_0859	19453187.27705735
test_0860	21717440.781376936
test_0861	28067062.21836676
test_0862	28371835.883496206
test_0863	27470860.102636926
test_0864	23343970.927779634
test_0865	20472173.590445247
test_0866	29799226.43489038
test_0867	22800485.195789378
test_0868	32562335.32555727
test_0869	32816644.13156556
test_0870	31929214.129936785
test_0871	26479132.13095409
test_0872	28093557.12128517
test_0873	28186483.566028018
test_0874	26951850.684452046
test_0875	23316670.88695897
test_0876	30020445.40773927
test_0877	30089365.202344835
test_0878	19905473.640450183
test_0879	22782902.07558357
test_0880	28809559.747591328
test_0881	28809559.747591328
test_0882	30137729.9566028
test_0883	30137729.9566028
test_0884	28691760.795654695
test_0885	30531728.637264717
test_0886	21739209.787088715
test_0887	21644969.912430074
test_0888	23967520.399520934
test_0889	23728506.89313141
test_0890	23710454.85394485
test_0891	22629088.26474482
test_0892	23218048.01591616
test_0893	31396977.60480647
test_0894	31247617.929210436
test_0895	34197308.762880795
test_0896	18778197.427117355
test_0897	18354649.38890761
test_0898	22353547.543898515
test_0899	23839550.694452405
test_0900	22350939.22826264
test_0901	28605896.08245077
test_0902	20866519.033749506
test_0903	26550461.18212223
test_0904	27137805.356377423
test_0905	25917491.574814726
test_0906	27930296.92869679
test_0907	24600151.356521048
test_0908	27351827.609852392
test_0909	24514024.310984593
test_0910	24652538.772096116
test_0911	26710355.07536473
test_0912	26873610.44681857
test_0913	33022388.78546508
test_0914	32581827.68761467
test_0915	24243373.27042093
test_0916	21608722.87325768
test_0917	24916160.347684953
test_0918	28871696.867831707
test_0919	25575618.2726176
test_0920	20214394.258637533
test_0921	20361418.93987584
test_0922	39752019.52413045
test_0923	41419665.24582699
test_0924	39558169.61608471
test_0925	26894249.472487558
test_0926	28116081.970728267
test_0927	30564994.786547206
test_0928	26979258.64715563
test_0929	21717996.57109192
test_0930	22936414.260177415
test_0931	22556697.763399817
test_0932	20569593.367676128
test_0933	35266097.714399755
test_0934	33167809.725634117
test_0935	20040278.140553694
test_0936	21461901.714922935
test_0937	22648349.005593803
test_0938	20807212.756949067
test_0939	19301257.760424964
test_0940	30668619.146635324
test_0941	29836905.873527505
test_0942	29960107.223775722
test_0943	29799531.92605087
test_0944	30624127.702005547
test_0945	19822695.81523622
test_0946	38271147.15397783
test_0947	40105216.25878113
test_0948	27207881.264627315
test_0949	19069974.39001546
test_0950	43376384.019404665
test_0951	21041732.145031996
test_0952	29027563.356444694
test_0953	31663503.20950008
test_0954	18547589.676692553
test_0955	23626842.887327354
test_0956	23706276.72821477
test_0957	33543888.787650876
test_0958	37272514.49760924
test_0959	18840797.117160928
test_0960	30024653.917098798
test_0961	30918056.21038405
test_0962	30930486.710897196
test_0963	27350617.843401957
test_0964	19801771.63298874
test_0965	31362780.173068743
test_0966	25550574.0376882
test_0967	29860540.500918824
test_0968	29624202.114782263
test_0969	29496447.55726205
test_0970	21268610.012617134
test_0971	21287853.7759385
test_0972	24323335.7874301
test_0973	24873565.49486506
test_0974	32583089.01341443
test_0975	23428070.071838915
test_0976	25239220.700920187
test_0977	25239220.700920187
test_0978	27136534.513724577
test_0979	29584192.35736218
test_0980	26441198.72937108
test_0981	27619835.173288126
test_0982	28107307.109559514
test_0983	28588389.71134109
test_0984	33049553.340748824
test_0985	35340061.56762482
test_0986	33240813.78068006
test_0987	25699695.150686625
test_0988	26790446.775332186
test_0989	25713376.231544934
test_0990	34829694.984225556
test_0991	36342185.96601457
test_0992	35545477.81220075
test_0993	33990903.77322173
test_0994	35522872.26930536
test_0995	37501590.381489396
test_0996	32917066.288435668
test_0997	40477161.052540496
test_0998	20825410.629864328
test_0999	20898669.578362696
test_1000	20001326.92994278
test_1001	18124279.76983877
test_1002	20341696.37019343
test_1003	18397198.926401086
test_1004	30431478.44379465
test_1005	32268875.681460798
test_1006	26975627.827266805
test_1007	28105551.815241624
test_1008	32320449.97826954
test_1009	29125588.742376614
test_1010	28205332.85992498
test_1011	28605417.668536216
test_1012	30401019.453169055
test_1013	30420438.20591452
test_1014	30401019.453169055
test_1015	33206609.84997695
test_1016	23201622.867310546
test_1017	23492896.53024596
test_1018	23258594.002763957
test_1019	21266334.05702429
test_1020	21482656.613402117
test_1021	23320008.03503323
test_1022	23320008.03503323
test_1023	23116849.298160683
test_1024	26449900.981920995
test_1025	27204983.788548112
test_1026	28204591.591315
test_1027	27490708.49898833
test_1028	29193449.18892003
test_1029	32555773.624420512
test_1030	28122964.833036937
test_1031	28073786.198880695
test_1032	23987460.682703223
test_1033	25343236.581173733
test_1034	23357246.03515152
test_1035	23051600.895186387
test_1036	23137291.695370145
test_1037	22180295.273087524
test_1038	23221655.7894926
test_1039	23334499.43716711
test_1040	22904826.810843453
test_1041	23644465.873026293
test_1042	23504815.31983999
test_1043	23629599.020217244
test_1044	37690264.17386403
test_1045	38508048.91763741
test_1046	37344948.72793047
test_1047	35561729.86509248
test_1048	35521346.27012893
test_1049	27085306.945465982
test_1050	25059853.147163905
test_1051	25053080.17833487
test_1052	18463190.36919217
test_1053	24206529.136327945
test_1054	24518498.30972729
test_1055	19029937.88539775
test_1056	25404275.479728665
test_1057	26481926.805584483
test_1058	18450728.64213043
test_1059	25707723.56962893
test_1060	24329292.274000153
test_1061	24257998.126131225
test_1062	18450728.64213043
test_1063	17837609.49305136
test_1064	18450728.64213043
test_1065	18446340.887619615
test_1066	25164923.28372125
test_1067	31708903.84054906
test_1068	31708903.84054906
test_1069	23247977.917976517
test_1070	33031870.694584955
test_1071	33407820.168726634
test_1072	32465914.20965442
test_1073	30385956.685561173
test_1074	34073855.063593656
test_1075	22002765.067119587
test_1076	27971856.740500044
